platform_post_id,author_handle,label,p_offensive,p_hate,hate_flag,lexicon_hits,lexicon_categories,fp_risk,engagement,text
2074429672331329726,RealkingKE,neither,0.33036962151527405,0.008321628905832767,False,['fukuza'],['expulsion'],high,0,"@Kenyans During a by election in Mt Kenya wana pewa boats, wana wekewa stima, bara bara tarmac, a full complete Meko ile ya 6k wana uziwa 1500. Na on top 5,000 each ukipatana na wama egg akitembea. Huko Kasipul walikua wana pewa rungu na panga wafukuzane. Is that fair ?😂😂"
2076123001930608885,gich_boy,neither,0.4050341546535492,0.010121501982212067,False,['nyoka'],['dehumanisation'],high,0,@thekognitive @Abdikadirmba008 how and it is dcp strong hold? DCP ndo ikishindwa wafunge virago. nikama UDA inataka kuua nyoka kwa kupiga kichwa
2075307422114099464,George35878570,neither,0.35615143179893494,0.02399064600467682,False,['fukuza'],['expulsion'],high,0,"@scherargei No sensible politician celebrates losing a single vote. Every votes counts. Fukuza mlima,fukuza sifuna"
2074404610526085598,EricMarcos254,neither,0.4270683526992798,0.06932667642831802,False,['nyoka'],['dehumanisation'],high,1,@Georgeruto001 tunaua nyoka na mayai yake huku mlimani
2074725111563747578,someemwandoe,neither,0.13983696699142456,0.0009521119063720107,False,['41_vs_1'],['othering'],low,1,@BoboWamboiKuria Hii nayo mkijaribu 41  vs 1 will be a reality ni hayo kwa sasa
2074188680307056915,Broadbasedgal,neither,0.173347607254982,0.0010636723600327969,False,['watajua_hawajui'],['veiled_threat'],low,5,"NA Speaker Moses Wetangula has issued a 48-hour demand to Standard Group over a front-page story titled Broad-based family, calling it false and defamatory 

Through his lawyers, Wetangula wants the publication withdrawn, an apology published on the front page, the online story pulled down, and compensation negotiations to begin, failing which he says he will sue 

Standard wamepatikana. Watajua hawajui"
2078978571695952245,Seth_Sesu,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,47,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078965554543493274,MPKinyanjui,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,46,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078957351286223296,OGAYE2025,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,44,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078925993981489196,ngaruiya68,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,42,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078923174033432580,WatengaKelly,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,42,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078917822491570433,MlinziVinnie,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,42,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078916739476148593,muhindi_ben,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,42,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078886520615035120,NestaTray,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,31,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078873796350525486,okeke4111,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,31,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078880366140510535,TatuBila,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,31,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078876906892701729,bradleyalusa,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,31,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078874865105551519,MacEamonnB,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,31,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078882418207891712,kahuro_sam,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,31,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2078820050262487280,MEbirenget,neither,0.15175677835941315,0.0017015989869832993,False,['watajua_hawajui'],['veiled_threat'],low,2,"RT @ItsNayombe: Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2069494137703800934,AllanObare4,neither,0.1903401017189026,0.002267824485898018,False,['41_vs_1'],['othering'],low,68,"‘Ruto, You Joined Raila in 2007 and Mobilised 41 Against 1,’ Gachagua Claims https://t.co/iNoRApuliS"
2073457340247122314,SodaBoflo,neither,0.17036987841129303,0.002434720518067479,False,['madoadoa'],['dehumanisation'],low,0,"@YusuphCabdi @HonAdenDuale Tukimaliza kutoa wantam, next ni kutoa madoadoa Kenya. Tuwe safi kama pamba"
2074422989349634166,Western_Wolf8,neither,0.2610577940940857,0.002548890421167016,False,['madoadoa'],['dehumanisation'],low,3,"Just like Gachagua gave William Ruto Tutam by coiling wantam,Muturi's support for Kalonzo Musyoka is another way of giving William Ruto a punching bag for 2027 presidential campaign.
William Ruto must find someone with madoadoa to shine.
William Ruto has nothing on Edwin Watenya Sifuna."
2076194521482670352,bungomaduke,neither,0.17403855919837952,0.002619776176288724,False,['watajua_hawajui'],['veiled_threat'],low,29,"This is something I've been consistently telling Kenyans. Some people labelled me a Fool. Truth be told, Edwin Sifuna and Babu Owino will never stick together. This a competition of Egos. None amongst them wants to be led by the other. Caleb Amisi is another gentleman to watch.. infact he stopped attending the Linda Mwananchi rallies. The split is very very imminent. Na huku Western Kenya Papa Wa Roma is fully back on the ground. Watajua Hawajui!"
2077369459283464586,Briankariu,neither,0.2524820864200592,0.0026744080241769552,False,['madoadoa'],['dehumanisation'],low,469,"People who have been arguing that Kibaki caused 2007 should follow this guy. 

We, who lived through 2007 with the skin of our teeth, shouldn't argue with kids who were still eating mashed pumpkin when ""madoa doa"" was the song"
2077807945169907772,Jakateg_,neither,0.279387891292572,0.0040968903340399265,False,['41_vs_1'],['othering'],low,3,@ngoya_derrek He can recreate 41 vs 1
2079506333024292894,PeterReagan777,neither,0.16160228848457336,0.004820568487048149,False,['watajua_hawajui'],['veiled_threat'],low,1,RT @Inya_twilitu: Ruto focused on enriching himself and his foolish cronies kina Sudi and Murkomen. They're now realising when it's too late that to still be in power beyond 2027 they actually have to be voted in again by Kenyans. That's why they have resorted to use state militia. Watajua hawajui
2057106695822663718,DCP_Democracy,neither,0.1388055384159088,0.006199281197041273,False,['41_vs_1'],['othering'],low,555,"20th May, 2026

STATEMENT BY THE DCP DEPUTY PARTY LEADER SENATOR CLEOPHAS MALALA ON ETHNIC PROFILING IN KENYA BY UDA GOVERNMENT. 

Dear Kenyans,

1. Over the last couple of months, we have witnessed a well-structured ethnic profiling of the members of the kikuyu community by president William Ruto. This is a well-orchestrated move ahead of the 2027 elections in what Mr. William Ruto scripted in 2007 of the 41 vs 1. We all know what that led Kenya into. We lost over 1,300 Kenyans and hundreds of thousands of Kenyans, are up to date in IDP Camps.

2. The team leader for this narrative is one Mr. Kipchumba Murkomen seconded by Mr. Omar Hassan, the UDA Secretary General and several top government officials including cabinet secretaries whom we shall name here today.

3. The Minister for Interior should be advised better, and as a lawyer, much logic is expected of him. Reducing critical security issues into an ethnic clash between a kikuyu and Kalenjin affair is bad for our Nation Mr. Murkomen. As you do your simple mind games, cattle rustling in Meru is wreaking havoc. Mandera occupied by Jubaland forces, Goons are taking control of towns.

4. Leave politics and concentrate on your job Mr. Murkomen. Secure Kenyans. As a cabinet minister for interior, it is worrying to see you on a tribal charade trying to run EPRA and the energy docket on fuel prices when Kenyans are simply on their own.

5. Secondly, Mr. Omar, the Secretary General of the wheelbarrow party, we want to remind you of your role in the 2007/08 post-election violence ICC related witness coaching against Mr. William Ruto and others. Might you have forgotten, when you served as a commissioner at the Kenya National Human Rights Commissioner, Mr. William Ruto accused you od coaching witnesses against Mr. Ruto. In his own words, Ruto said, ""I also want to inform Mr. Hassan Omar, who is the schemer, and the mercenary behind this whole scheme that that he cannot hire or rent, or buy or sell or negotiate justice and the truth..."".

6. Mr. Omar, your house of lies, as described then by William Ruto, seems to have become a shopping mall. Stop profiling Kenyans of kikuyu origin. If you think it is the people of Kikuyu descent who have a problem with this government, when the truth dawns on you and your team, it is be too late to salvage yourselves. But unfortunately, you have already messed up the country.

7. When Kenyans come out in the streets to demonstrate about high costs of fuel, mutilated payslip, dysfunctional SHA, failed education systems, it is not Kikuyu Vs Kalenjin Community Mr. Kipchumba Murkomen. It is about 55 million Kenyans suffering high taxation, double standards, bad roads, poor policy among others.

8. When Kenyans in Northern Kenya are being butchered by the Jubaland Forces, it is not Kikuyu vs Kalenjin; it is Kenyans crying because the government has failed to protect them.

9. Teachers, civil servants, and all employees and Kenyans saying NO to Mr. William Ruto are doing so because of the personal pain they are going through courtesy of one Mr. William Ruto and not the Kalenjin community.

10. If, then, we buy your opaque arguments that 55 Million Kenyans are fighting Ruto because he is a Kalenjin, we then need to argue that William Ruto is the only Kalenjin in Kenya and the 55 million of us are all Kikuyus. So, Mr. Omar Hassan, please spare us your thoughts on negative ethnicity.

11. On the high cost of fuel, it is unfortunate that Kenyans are being treated to conmanship and blatant open thuggery through the pump.

As if the damage you have caused Kenya is not enough, you now want to mean it is because Ruto is a Kalenjin.

12. The government cannot purport that the high fuel cost only affects the matatu sector. Every Kenyan is affected by this insensitive fuel hike. But the good thing is, the government is digging its own political grave deeper. While addressing fuel costs, address every Kenyan, not a small pocket of transport sector."
2078218148583735483,RudDanNistelroo,neither,0.2853122353553772,0.006276267580688,False,['41_vs_1'],['othering'],low,0,"@gabrieloguda Remember they will not be in the Ballot come  2027 so 41 against 1 is not mathing.
We will pour our votes to the the United opposition candidate who @edwinsifuna will be the DP.
Mtaona vumbi"
2078701355372515498,ItsNayombe,neither,0.28886809945106506,0.00685364892706275,False,['watajua_hawajui'],['veiled_threat'],low,5,"Publicly admitting how they were bribing Ol Kalou Voters, but IEBC are silent this.

Western things have shifted watajua hawajui https://t.co/Z7wnGjIjIP"
2076571815661498459,_James041,neither,0.08761496841907501,0.001171450479887426,False,['fumigate'],['dehumanisation'],medium,92,"TODAY I STAND IN SOLIDARITY WITH WAKILI DIANA GICHENGO AND @TISAKenya 🛑

Wakili Diana Gichengo @dianagichengo is the Executive Director @TISAKenya .

She was one of the brains behind The People's Audit, @OkoaUchumi_KE Report which enlightened Kenyans on matters economy, budget, corruption and debts.

She was also one of the brains behind the Okoa Uchumi's ' Follow the money' 2024 pilot which demonstrated that citizens' oversight can expose misuse faster than institutional audits.

@TISAKenya have been doing civic education on matters budget, the finance bill and good governance.

In her latest civic duty, Miss Diana revealed that Kenyans are still being taxed to pay the wazungus who oppressed Kenyans during the colonial error.

Diana Gichengo is reporting that suspected @DCI_Kenya officers have been doing some unfriendly tours around @TISAKenya offices.

Dear @DCI_Kenya , the fumigants which should be used to fumigate the cockroaches occupying  Kipchumba Murkomen's empty brain are not hidden at @TISAKenya offices.

Diana Gichengo is a law abiding citizen, who only does civic education.

Stop intimidating innocent Kenyans and focus on real criminals like Fikirini Jacobs and his murderous bodyguards.

#HandsOffTISA"
2073387327561277602,DerrickShabz,neither,0.25957027077674866,0.001690717414021492,False,['kimeumana'],['veiled_threat'],medium,1,Edwin Sifuna has been given the big seat while George Natembeya and Godfrey Osotsi are just normal guys. Sema kimeumana pale Linda Mwananchi https://t.co/fD70uBbziO
2073494872900948407,drbundo4,neither,0.31624966859817505,0.0018485565669834614,False,['kimeumana'],['veiled_threat'],medium,0,"@LabanMbunya So 45 days consultations ilikua ya nini? Hehehe.sema kimeumana!!
But what options does he have anyway? it is either Kalonzo or kalonzo. Delaying it to even July will not change anything"
2075473157452857356,MMaremwa34326,neither,0.10107986629009247,0.00212827417999506,False,['kimeumana'],['veiled_threat'],medium,7,"RT @LabanMbunya: SEMA KIMEUMANA!

The United Opposition and Linda Mwananchi seem happy to create and fuel animosity at every turn by endorsing Edwin Sifuna. 

Rigathi Gachagua appears to have set aside his own presidential ambitions to back Fred Matiang'i. 

Meanwhile Kalonzo and Wamalwa have been pushed aside, though perhaps not permanently.

The public disagreement between George Natembeya and Eugene Wamalwa paints a bad picture for the opposition but hands the government a big advantage. 

Natembeya is ready to mount a full force campaign alongside the energetic Linda Mwananchi movement.

Eugene Wamalwa clearly feels sidelined in the current arrangement, which seems to favour only Fred Matiang'i, Edwin Sifuna and Kalonzo Musyoka as the main presidential contenders.

Justin Muturi also looks to have fallen out with Rigathi Gachagua. He is increasingly becoming ungovernable within this United Opposition setup and could soon show them the real birds of Kang'ethe.

The ticket might end up with Edwin Sifuna versus Ruto!"
2075371946712125804,JohnKarika4,neither,0.10107986629009247,0.00212827417999506,False,['kimeumana'],['veiled_threat'],medium,5,"RT @LabanMbunya: SEMA KIMEUMANA!

The United Opposition and Linda Mwananchi seem happy to create and fuel animosity at every turn by endorsing Edwin Sifuna. 

Rigathi Gachagua appears to have set aside his own presidential ambitions to back Fred Matiang'i. 

Meanwhile Kalonzo and Wamalwa have been pushed aside, though perhaps not permanently.

The public disagreement between George Natembeya and Eugene Wamalwa paints a bad picture for the opposition but hands the government a big advantage. 

Natembeya is ready to mount a full force campaign alongside the energetic Linda Mwananchi movement.

Eugene Wamalwa clearly feels sidelined in the current arrangement, which seems to favour only Fred Matiang'i, Edwin Sifuna and Kalonzo Musyoka as the main presidential contenders.

Justin Muturi also looks to have fallen out with Rigathi Gachagua. He is increasingly becoming ungovernable within this United Opposition setup and could soon show them the real birds of Kang'ethe.

The ticket might end up with Edwin Sifuna versus Ruto!"
2075341684871733414,eva_lead,neither,0.10107986629009247,0.00212827417999506,False,['kimeumana'],['veiled_threat'],medium,4,"RT @LabanMbunya: SEMA KIMEUMANA!

The United Opposition and Linda Mwananchi seem happy to create and fuel animosity at every turn by endorsing Edwin Sifuna. 

Rigathi Gachagua appears to have set aside his own presidential ambitions to back Fred Matiang'i. 

Meanwhile Kalonzo and Wamalwa have been pushed aside, though perhaps not permanently.

The public disagreement between George Natembeya and Eugene Wamalwa paints a bad picture for the opposition but hands the government a big advantage. 

Natembeya is ready to mount a full force campaign alongside the energetic Linda Mwananchi movement.

Eugene Wamalwa clearly feels sidelined in the current arrangement, which seems to favour only Fred Matiang'i, Edwin Sifuna and Kalonzo Musyoka as the main presidential contenders.

Justin Muturi also looks to have fallen out with Rigathi Gachagua. He is increasingly becoming ungovernable within this United Opposition setup and could soon show them the real birds of Kang'ethe.

The ticket might end up with Edwin Sifuna versus Ruto!"
2075278746932719793,wefwilapeter,neither,0.10107986629009247,0.00212827417999506,False,['kimeumana'],['veiled_threat'],medium,2,"RT @LabanMbunya: SEMA KIMEUMANA!

The United Opposition and Linda Mwananchi seem happy to create and fuel animosity at every turn by endorsing Edwin Sifuna. 

Rigathi Gachagua appears to have set aside his own presidential ambitions to back Fred Matiang'i. 

Meanwhile Kalonzo and Wamalwa have been pushed aside, though perhaps not permanently.

The public disagreement between George Natembeya and Eugene Wamalwa paints a bad picture for the opposition but hands the government a big advantage. 

Natembeya is ready to mount a full force campaign alongside the energetic Linda Mwananchi movement.

Eugene Wamalwa clearly feels sidelined in the current arrangement, which seems to favour only Fred Matiang'i, Edwin Sifuna and Kalonzo Musyoka as the main presidential contenders.

Justin Muturi also looks to have fallen out with Rigathi Gachagua. He is increasingly becoming ungovernable within this United Opposition setup and could soon show them the real birds of Kang'ethe.

The ticket might end up with Edwin Sifuna versus Ruto!"
2075232983166927276,bradleyalusa,neither,0.10107986629009247,0.00212827417999506,False,['kimeumana'],['veiled_threat'],medium,0,"RT @LabanMbunya: SEMA KIMEUMANA!

The United Opposition and Linda Mwananchi seem happy to create and fuel animosity at every turn by endorsing Edwin Sifuna. 

Rigathi Gachagua appears to have set aside his own presidential ambitions to back Fred Matiang'i. 

Meanwhile Kalonzo and Wamalwa have been pushed aside, though perhaps not permanently.

The public disagreement between George Natembeya and Eugene Wamalwa paints a bad picture for the opposition but hands the government a big advantage. 

Natembeya is ready to mount a full force campaign alongside the energetic Linda Mwananchi movement.

Eugene Wamalwa clearly feels sidelined in the current arrangement, which seems to favour only Fred Matiang'i, Edwin Sifuna and Kalonzo Musyoka as the main presidential contenders.

Justin Muturi also looks to have fallen out with Rigathi Gachagua. He is increasingly becoming ungovernable within this United Opposition setup and could soon show them the real birds of Kang'ethe.

The ticket might end up with Edwin Sifuna versus Ruto!"
